submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-01-01 09:43:30,01c339e8f26137982fb84665f7eaa46f960ebea46208650770e25a7fbdd4b1b6,132248729,iPhone 7 256GB Vermelho Desbloqueado IOS 10 Wi-fi + 4G Câmera 12MP - Apple,,Celulares e Smartphones,Smartphone,Excelente,5,Yes,"O aparelho é ótimo, vem com o adaptador para fones convencionais e um fone com a mesma entrada do carregador. A entrega foi dentro do prazo e não tive problema algum.",1995.0,F,SP
2018-01-01 09:44:00,51566215ca0bddc16320438607db408a9d215825f8275754e44aedc5e3a30a75,112186989,Secador de Cabelos Mondial Style SC-11,mondial,Beleza e Perfumaria,Aparelhos elétricos para cabelo,Secador de cabelo,4,Yes,O tamanho foi a única coisa q achei diferente. Muito bom o produto e entrega rápida.,1983.0,F,MG
2018-01-01 09:44:42,681f925ea00093b9be35053a12b7955264540d5b3a922c45f155b0f29dc2b1e5,132126289,Boneco Imaginext DC Superfriends  Asilo Arkham - Mattel,mattel,Brinquedos,Bonecos,"Gostei, mas achei que viesse com mais um boneco (Coringa)",3,Yes,O produto é resistente. Bem bolado e interessante.,1951.0,F,RJ
2018-01-01 09:45:00,ca9e62dcc0b4b6606029dcc89fe3b9c81014ef0fe7a6014d78ea193a040ef303,132794560,Game PUBG - Playerunknown's Battlegrounds (via download) - Xbox One,,Games,Xbox One,Excelente jogo!,5,Yes,"Jogo muito divertido, chegou tudo certinho e chegou antes do prazo de entrega, gostei muito.",1993.0,M,DF
2018-01-01 09:51:53,426345025d9fc60d83168a50b661017509bc2cef1dede5edc19c42e602c9baa4,18199205,Headphone Fone de ouvido Bluetooth Msx - Sem fio - Wireless - Headset - Fm - Micro SD - Underbody,,Áudio,Fones de Ouvido,Preço e qualidade,5,Yes,Perfeito com qualidade e conforto e entrega excelente.,1990.0,M,RJ
2018-01-01 09:54:50,872e88e9fcde60c319a0e1e9e06c108bb408f73f2bed6776023bc21d2301a160,111624490,Aparador de Pelos Philips BG2024/15 Seco & Molhado Bivolt,philips,Beleza e Perfumaria,Barbearia,Ótimo,4,Yes,"O produto cumpre com o anunciado. Funciona muito bem embaixo do chuveiro, não machuca a pele",1985.0,M,PR
2018-01-01 09:56:20,b9cd66019c5a4176151a1372244f617512624a413405c5e2041a7875df12e4b2,22198649,Filtro Com Torneira Acqua Bella Black - 7411819 - LORENZETTI,,Casa e Construção,Materiais Hidráulicos,Filtro maravilhoso.,5,Yes,"Excelente produto, fácil instalação. Deixa a água com gosto maravilhoso.",1979.0,F,RJ
2018-01-01 09:57:31,c787c239560caf9f4bfe5b39b0a1b41ce66ef10b4c8583a2165959b30b4851c1,113959146,Bicicleta Spinning Kikos F5,kikos,Esporte e Lazer,Musculação e Fitness,Bom.. mas poderia ser melhor.,3,Yes,"É um bom produto, mas com pequenos ajustes e mudanças poderia ser excelente. Por exemplo: um banco mais confortável e pedais mais resistentes.",1984.0,M,SP
2018-01-01 09:59:39,eeda5c6aa4915ec24c99e363638fb86ac0fd995ba960456ca6dc2eb9cf5d51a3,23223407,Conversor Gravador Digital Full HD Aquario - DTV-4000,,TV e Home Theater,Acessórios para TV e Vídeo,produto bom,5,Yes,"O tamanho dele é pequeno, mas é muito bom.Seu desempenho  é perfeito. Aconselho a comprar.",1956.0,F,SP
2018-01-01 09:59:55,1b152538a2d178312f203d05f6265befdcbd8572c560725b166c37f5fc8900ee,132439701,"Smart TV LED 39"" Philco PH39N86DSGW HD com Conversor Digital 3 HDMI 1 USB Wi-Fi Closed Caption e Sleep timer",,TV e Home Theater,TV,Ótimo,5,Yes,Ótimo custo-benefício recomendo comprar.                                                                    Ok,1982.0,M,MG
2018-01-01 09:59:57,1e926b3472c7e45c4102eafdce65be07f7dac5d0105c7dff9f4d6fefbdd5516e,27798113,"Quarto Infantil com Guarda Roupa 3 Portas, Cômoda e Berço Mini Cama Benjamin Rústico/Branco",,Móveis,Quarto Completo,,5,Yes,"Gostei muito dos produtos, guarda roupa grande espaçoso, comoda grande com gavetas enormes que desliza que é uma maravilha, berço cama que ótimo com rodas que pode movimentar de um lado para outro, muito bonito causou todos que estão vindo visitar meu neto gostaram muito do jogo de quarto dele.",1968.0,F,RJ
2018-01-01 10:00:22,97239534ef7628544f9db4939c4081e940783e32fb8bb88183d91301e5319421,1261502315353,Filtro de Linha ELG PowerCube Extended 5 Tomadas Bivolt,elg,Celulares e Smartphones,Acessórios para Celular,Praticidade,4,Yes,"- Produto prático e ocupa pouco espaço, além de poder ser usado com outros produtos da mesma marca ampliando a sua capacidade.",1964.0,M,AM
2018-01-01 10:01:01,97239534ef7628544f9db4939c4081e940783e32fb8bb88183d91301e5319421,126150215113,Filtro de Linha ELG PowerCube Original USB 4 Tomadas Bivolt,elg,Celulares e Smartphones,Acessórios para Celular,Praticidade,4,Yes,"- Produto prático e ocupa pouco espaço, além de poder ser usado com outros produtos da mesma marca ampliando a sua capacidade.",1964.0,M,AM
2018-01-01 10:04:36,a83e419c5e7dee86df96168d305573904ecd99637901845310f1a9d7ed6ab44d,25747103574,Carregador MagSafe de 60W para MacBook Pro 13 pol e MacBook Air 13.3 pol - Mymax,,Informática e Acessórios,Acessórios para Notebook,Tudo correu bem,3,Yes,Tudo correu bem e chegou antes do prazo!!! Produto funcionou bem,,M,SC
2018-01-01 10:05:54,fa5c58874092c0cbf37fdebdcd07cc6119502803c3eb4e40361b2046e8425fa8,1316575395757,"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - Preto",samsung,Celulares e Smartphones,Smartphone,"Corresponde as expectativas, bom custo benefício",4,Yes,"Produto muito bom, smartphone que cumpre as necessidades. Sem muitas funções, mas com o essencial. Recomendo para quem quer economizar e investir em um produto de qualidade.",1998.0,F,SP
2018-01-01 10:06:29,fa5c58874092c0cbf37fdebdcd07cc6119502803c3eb4e40361b2046e8425fa8,13165751276,"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Cãmera 8MP Rosa",samsung,Celulares e Smartphones,Smartphone,"Corresponde as expectativas, bom custo benefício",4,Yes,"Produto muito bom, smartphone que cumpre as necessidades. Sem muitas funções, mas com o essencial. Recomendo para quem quer economizar e investir em um produto de qualidade.",1998.0,F,SP
2018-01-01 10:07:24,918eb015b1abaf29f348871f0e00b6f4c7a330dc9d5907841a8d488593430eee,132517301565,"Smart TV LED 28"" Philco Ph28n91dsgw HD com Conversor Digital 2 HDMI 1 USB Wi-Fi",,TV e Home Theater,TV,"Gostei da Tv, mas o controle remoto está sem funciomamento.",2,Yes,"O controle remoto da TV Philco Smart TV LED 28"" Philco  está sem funcionamento. Precisei acionar uma Reclamação em desfavor da Philco para o envio de um novo controle remoto.",,,
2018-01-01 10:08:31,c22cef7c2917454e11f7224f96dd6c3560dfb87723db6d512ba58ab12c82abab,34612121,DVD Sex And The City 4ª Temporada (3 Discos),,Filmes e Séries,Séries de TV,Gostei muito!,5,Yes,Dentro do prazo e com sistema de rastreamento online!,1982.0,F,SP
2018-01-01 10:14:10,b8856847ab07b68d0ce7d35132a3e533bf65971a26cd99157bc85d1abcc1dde6,13238072053,"Smart TV LED 55"" Samsung 55MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz",,TV e Home Theater,TV,GosteGostei do meu produto,3,Yes,"Gostaria de saber como obter uma melhor imagens  , esperava uma qualidade maior de imagens",1974.0,M,DF
2018-01-01 10:16:23,5352d555fd625cd718884dcaa2eda7fedb9ffa62b07031d55dfa17b54ece294b,1457339556,Luminária Painel Plafon Led Quadrado Embutir-18w-6500k,,Decoração,Luminária,Produto muito bom,4,Yes,O produto atendeu as expectativas.  Até o momento não tive nenhum problema.,1987.0,M,SP
e349d32a7441cc6163d637ef09aa939f21cfee6796d20aaa,132222369,"Smartphone Motorola Moto G5 Plus Dual Chip Android Nougat 7.0 Tela 5,2"" Octa-Core 2GHz 2GB 4G Câmera 12MP - Azul Safira",motorola,Celulares e Smartphones,Smartphone,Não recebi o produto,1,No,"Palhaçada vou guardar todos esses e-mails, para processar a americanas pela enganação, avaliar um produto sequer eu recebi, falta de respeito com cliente, até hoje espero uma posição do meu produto, aliás já estou pagando a fatura sem ter o produto, bando de irresponsável que fazem tudo ao contrário que prometem, vou no PROCON e processar americanas por danos, era presente de aniversário!",1988.0,F,SP
2018-01-01 09:21:53,da7cd1fe4b2b87468f84931d226e0665448bc1994ec6f4cedec6a029babd2131,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Excelente,5,Yes,"Excelente promoção, por esse preço você levaria somente o canudo, nessa promoção o copo vai grátis!",1967.0,M,MG
2018-01-01 09:24:01,3b26495d8e8b973ef78bc4db29c8af84322d1da2368620389cc7b88675582924,8214557,Graviola 120 Capsulas,,Suplementos e Vitaminas,Fitoterapicos / Funcionais,Excelente produto!,4,Yes,"Um excelente produto, muito bom os benefícios para o corpo!",1969.0,M,PR
2018-01-01 09:25:10,1cd5c46309741c8680619fdcff00515df5c28fa682a39568edb29c653523abaa,132567244,"Smartphone Alcatel A3 Dual Chip Android 6.0 Tela 5"" Quad Core 8GB 4G Wi-Fi Câmera 8 MP - Preto",,Celulares e Smartphones,Smartphone,Alcatel,2,Yes,Melhorar a câmera e pelo custo benefício me atende bem.,1974.0,M,MG
2018-01-01 09:26:56,6d5aed9318d766c1fc92046e33e26ebed871eea869020012f632263e5e5f1435,20051544,Spray De Azeite Savora,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,Funciona muito bem!,5,Yes,O objetivo de obter uma fina camada de azeite foi atingido com esse spray.,1958.0,F,SP
2018-01-01 09:27:18,2dbb7a4b1b2a02e9cac9ba0aa2d08fe9f8dbd731357d80f1339ae942a1ed4295,132444050,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Dourado",,Celulares e Smartphones,Smartphone,Gostei demais do produto.,5,Yes,Entrega veio rápido e tudo ok. Com certeza super recomendo.,1991.0,M,MG
